timestamp,open,high,low,close,volume
2025-06-28 00:37:00,106911.9,106965.4,106911.9,106950.2,39438.0
2025-06-28 00:38:00,106950.2,106962.1,106934.4,106934.4,260791.0
2025-06-28 00:39:00,106934.5,106934.5,106922.3,106933.9,10220.0
2025-06-28 00:40:00,106933.8,107034.8,106933.8,107008.1,184003.0
2025-06-28 00:41:00,107008.0,107008.0,106999.6,107001.9,8343.0
2025-06-28 00:42:00,107001.9,107033.6,107001.9,107018.3,49472.0
2025-06-28 00:43:00,107018.4,107032.0,107013.1,107013.1,266758.0
2025-06-28 00:44:00,107013.1,107026.0,107010.8,107026.0,19331.0
2025-06-28 00:45:00,107027.6,107027.6,107020.0,107020.1,61496.0
2025-06-28 00:46:00,107020.1,107099.1,107020.1,107099.0,89908.0
2025-06-28 00:47:00,107099.1,107118.0,107094.0,107117.9,347861.0
2025-06-28 00:48:00,107117.9,107117.9,107088.6,107105.6,39383.0
2025-06-28 00:49:00,107105.7,107105.7,107090.0,107092.1,4346.0
2025-06-28 00:50:00,107095.5,107095.5,107081.8,107087.9,18817.0
2025-06-28 00:51:00,107088.0,107111.0,107087.9,107094.0,24206.0
2025-06-28 00:52:00,107094.0,107094.1,107091.0,107091.0,8077.0
2025-06-28 00:53:00,107083.3,107083.3,107039.0,107039.0,14638.0
2025-06-28 00:54:00,107038.9,107043.5,107038.8,107043.5,6643.0
2025-06-28 00:55:00,107043.5,107043.5,107014.4,107016.0,13034.0
2025-06-28 00:56:00,107016.0,107031.4,107010.0,107010.0,60737.0
2025-06-28 00:57:00,107009.9,107009.9,107008.1,107008.1,256406.0
2025-06-28 00:58:00,107008.0,107008.0,107002.5,107002.5,13294.0
2025-06-28 00:59:00,107002.5,107002.6,106990.9,106990.9,116842.0
2025-06-28 01:00:00,106991.0,106991.0,106919.2,106919.2,217034.0
2025-06-28 01:01:00,106919.3,106936.3,106919.3,106936.2,19928.0
2025-06-28 01:02:00,106936.3,106936.3,106924.0,106924.0,9210.0
2025-06-28 01:03:00,106924.0,106924.1,106923.9,106923.9,10867.0
2025-06-28 01:04:00,106923.9,106943.9,106917.8,106917.8,68886.0
2025-06-28 01:05:00,106917.8,106936.0,106917.8,106935.9,7548.0
2025-06-28 01:06:00,106936.0,106946.0,106935.9,106945.9,16869.0
2025-06-28 01:07:00,106946.0,106969.6,106940.2,106940.2,21546.0
2025-06-28 01:08:00,106940.1,106940.1,106919.0,106919.0,43784.0
2025-06-28 01:09:00,106919.1,106919.1,106918.0,106918.1,8777.0
2025-06-28 01:10:00,106917.9,106917.9,106893.6,106893.6,12086.0
2025-06-28 01:11:00,106893.6,106903.5,106893.6,106903.5,13422.0
2025-06-28 01:12:00,106903.5,106916.0,106903.5,106916.0,7762.0
2025-06-28 01:13:00,106915.9,106916.0,106871.0,106885.5,151522.0
2025-06-28 01:14:00,106885.4,106890.0,106856.2,106856.2,75983.0
2025-06-28 01:15:00,106856.2,106866.3,106833.2,106866.3,64569.0
2025-06-28 01:16:00,106866.3,106886.2,106833.0,106833.0,22024.0
2025-06-28 01:17:00,106833.1,106833.1,106797.8,106808.0,72525.0
2025-06-28 01:18:00,106808.0,106812.0,106802.0,106803.9,111872.0
2025-06-28 01:19:00,106803.9,106851.9,106764.0,106844.1,200317.0
2025-06-28 01:20:00,106844.1,106868.0,106841.5,106848.2,98524.0
2025-06-28 01:21:00,106848.3,106848.3,106832.1,106841.8,13614.0
2025-06-28 01:22:00,106841.9,106841.9,106841.8,106841.8,5196.0
2025-06-28 01:23:00,106841.9,106841.9,106830.3,106834.3,27631.0
2025-06-28 01:24:00,106834.3,106842.5,106827.6,106827.6,16639.0
2025-06-28 01:25:00,106825.3,106825.3,106824.5,106824.6,10714.0
2025-06-28 01:26:00,106824.6,106824.6,106824.5,106824.5,8806.0
2025-06-28 01:27:00,106824.5,106824.5,106782.0,106801.8,54500.0
2025-06-28 01:28:00,106801.9,106803.9,106768.0,106768.0,10726.0
2025-06-28 01:29:00,106768.1,106784.6,106760.0,106784.6,30366.0
2025-06-28 01:30:00,106784.6,106839.1,106784.6,106829.9,39196.0
2025-06-28 01:31:00,106830.0,106830.0,106810.0,106810.1,15055.0
2025-06-28 01:32:00,106810.1,106810.1,106810.0,106810.1,43511.0
2025-06-28 01:33:00,106810.1,106826.4,106796.1,106796.1,39418.0
2025-06-28 01:34:00,106796.1,106804.0,106796.0,106804.0,9018.0
2025-06-28 01:35:00,106804.0,106811.9,106803.9,106811.9,17514.0
2025-06-28 01:36:00,106806.1,106806.1,106800.1,106800.1,43337.0
2025-06-28 01:37:00,106800.0,106800.0,106775.1,106783.1,59145.0
2025-06-28 01:38:00,106783.2,106796.0,106774.4,106796.0,9947.0
2025-06-28 01:39:00,106795.9,106862.0,106795.9,106862.0,40480.0
2025-06-28 01:40:00,106862.0,106868.4,106842.9,106866.7,66730.0
2025-06-28 01:41:00,106866.8,106881.6,106866.7,106873.9,29148.0
2025-06-28 01:42:00,106874.0,106896.0,106873.9,106896.0,30341.0
2025-06-28 01:43:00,106896.0,106944.7,106896.0,106926.3,283536.0
2025-06-28 01:44:00,106926.4,106942.0,106926.4,106936.4,22163.0
2025-06-28 01:45:00,106936.4,106978.5,106936.4,106959.7,77160.0
2025-06-28 01:46:00,106959.6,106959.6,106955.5,106955.5,39205.0
2025-06-28 01:47:00,106954.5,106954.5,106936.0,106936.1,29221.0
2025-06-28 01:48:00,106936.0,106957.1,106936.0,106957.1,15307.0
2025-06-28 01:49:00,106957.0,106966.2,106957.0,106966.2,25221.0
2025-06-28 01:50:00,106966.2,106966.2,106966.1,106966.1,14232.0
2025-06-28 01:51:00,106966.1,106970.5,106966.0,106966.0,6369.0
2025-06-28 01:52:00,106966.0,106966.0,106956.0,106956.0,18792.0
2025-06-28 01:53:00,106955.3,106955.3,106954.0,106954.1,25309.0
2025-06-28 01:54:00,106954.1,106954.1,106954.0,106954.0,2525.0
2025-06-28 01:55:00,106954.0,106981.3,106954.0,106981.3,46972.0
2025-06-28 01:56:00,106981.3,106981.3,106973.0,106973.1,29310.0
2025-06-28 01:57:00,106973.1,106987.0,106973.0,106987.0,94737.0
2025-06-28 01:58:00,106986.9,107062.0,106986.9,107061.9,265180.0
2025-06-28 01:59:00,107062.0,107062.0,107008.0,107009.0,202765.0
2025-06-28 02:00:00,107009.0,107039.9,107008.9,107022.0,204295.0
2025-06-28 02:01:00,107022.1,107022.1,107006.2,107006.2,214152.0
2025-06-28 02:02:00,107006.2,107011.5,107006.1,107011.5,28427.0
2025-06-28 02:03:00,107011.5,107053.8,107011.5,107018.6,60829.0
2025-06-28 02:04:00,107018.5,107018.5,106966.1,106966.1,44345.0
2025-06-28 02:05:00,106966.1,106972.5,106947.9,106948.0,69303.0
2025-06-28 02:06:00,106947.9,106979.9,106947.9,106979.9,259849.0
2025-06-28 02:07:00,106979.9,106995.1,106979.9,106995.1,1627.0
2025-06-28 02:08:00,107000.1,107000.2,106978.6,106978.6,11320.0
2025-06-28 02:09:00,106978.6,106999.5,106978.6,106992.1,19061.0
2025-06-28 02:10:00,106992.1,107000.4,106991.9,107000.4,19749.0
2025-06-28 02:11:00,107015.8,107015.8,107015.7,107015.7,9714.0
2025-06-28 02:12:00,107015.8,107015.8,106990.4,106992.3,21871.0
2025-06-28 02:13:00,106992.3,107015.0,106992.3,107015.0,32023.0
2025-06-28 02:14:00,107015.0,107023.4,107000.0,107000.6,14930.0
2025-06-28 02:15:00,107000.5,107033.9,106991.0,107031.8,114197.0
2025-06-28 02:16:00,107031.8,107040.0,107027.9,107038.8,86510.0
2025-06-28 02:17:00,107038.8,107084.0,107038.7,107054.3,151005.0
2025-06-28 02:18:00,107054.3,107066.0,107054.3,107066.0,148011.0
2025-06-28 02:19:00,107066.0,107066.0,107058.7,107058.8,17475.0
2025-06-28 02:20:00,107058.7,107084.0,107058.7,107084.0,123049.0
2025-06-28 02:21:00,107083.9,107099.8,107083.9,107092.8,65467.0
2025-06-28 02:22:00,107092.8,107092.9,107090.0,107090.0,36046.0
2025-06-28 02:23:00,107090.0,107100.0,107090.0,107099.9,59930.0
2025-06-28 02:24:00,107099.9,107100.0,107086.6,107100.0,37160.0
2025-06-28 02:25:00,107100.0,107116.8,107095.5,107095.5,55171.0
2025-06-28 02:26:00,107095.6,107100.0,107095.5,107100.0,19075.0
2025-06-28 02:27:00,107100.0,107116.8,107100.0,107100.5,246180.0
2025-06-28 02:28:00,107100.5,107105.9,107100.5,107105.9,5356.0
2025-06-28 02:29:00,107105.9,107119.9,107105.8,107116.1,71332.0
2025-06-28 02:30:00,107116.0,107120.0,107116.0,107120.0,44976.0
2025-06-28 02:31:00,107120.0,107120.0,107119.9,107119.9,4784.0
2025-06-28 02:32:00,107119.9,107136.0,107118.0,107133.4,274163.0
2025-06-28 02:33:00,107133.3,107133.3,107112.1,107118.1,74879.0
2025-06-28 02:34:00,107118.1,107132.0,107118.0,107129.9,48445.0
2025-06-28 02:35:00,107130.0,107130.0,107127.5,107127.5,32832.0
2025-06-28 02:36:00,107127.0,107127.0,107103.7,107103.8,49724.0
2025-06-28 02:37:00,107103.7,107103.7,107081.5,107084.9,354766.0
2025-06-28 02:38:00,107084.9,107098.0,107084.9,107097.3,13225.0
2025-06-28 02:39:00,107097.3,107097.4,107090.1,107090.2,21566.0
2025-06-28 02:40:00,107090.1,107090.1,107082.2,107082.3,9665.0
2025-06-28 02:41:00,107082.2,107114.7,107082.2,107096.7,17570.0
2025-06-28 02:42:00,107096.7,107096.8,107096.5,107096.5,16075.0
2025-06-28 02:43:00,107096.6,107096.6,107090.0,107090.0,7113.0
2025-06-28 02:44:00,107090.1,107090.1,107087.3,107087.4,11779.0
2025-06-28 02:45:00,107087.3,107087.4,107067.9,107084.0,32971.0
2025-06-28 02:46:00,107084.0,107084.0,107042.8,107042.9,27940.0
2025-06-28 02:47:00,107042.9,107060.0,107042.8,107046.0,121004.0
2025-06-28 02:48:00,107046.0,107046.1,107046.0,107046.0,33867.0
2025-06-28 02:49:00,107046.1,107057.9,107046.1,107056.0,11815.0
2025-06-28 02:50:00,107056.0,107064.0,107056.0,107060.0,3700.0
2025-06-28 02:51:00,107060.0,107060.1,107048.8,107048.8,70800.0
2025-06-28 02:52:00,107048.3,107048.4,107046.0,107046.0,281237.0
2025-06-28 02:53:00,107046.0,107046.1,107045.3,107045.3,20170.0
2025-06-28 02:54:00,107045.4,107045.4,107045.2,107045.2,3201.0
2025-06-28 02:55:00,107045.2,107045.3,107045.0,107045.0,263709.0
2025-06-28 02:56:00,107044.7,107044.7,107042.8,107042.8,6442.0
2025-06-28 02:57:00,107042.8,107042.9,107042.8,107042.9,14104.0
2025-06-28 02:58:00,107042.8,107042.9,107042.8,107042.8,2077.0
2025-06-28 02:59:00,107042.8,107042.9,107042.3,107042.4,21087.0
2025-06-28 03:00:00,107042.4,107045.7,107042.3,107045.7,19437.0
2025-06-28 03:01:00,107045.7,107046.0,107031.1,107046.0,32702.0
2025-06-28 03:02:00,107045.9,107046.0,107045.7,107045.7,21068.0
2025-06-28 03:03:00,107045.7,107045.8,107041.9,107041.9,7561.0
2025-06-28 03:04:00,107040.5,107040.5,107031.9,107031.9,24944.0
2025-06-28 03:05:00,107031.9,107032.0,107031.9,107031.9,14938.0
2025-06-28 03:06:00,107032.0,107032.0,107026.3,107026.3,9244.0
2025-06-28 03:07:00,107026.4,107026.4,107026.3,107026.4,3773.0
2025-06-28 03:08:00,107026.3,107026.4,107026.3,107026.4,339.0
2025-06-28 03:09:00,107026.4,107026.4,107025.0,107025.0,65853.0
2025-06-28 03:10:00,107025.0,107051.4,107024.0,107051.3,37041.0
2025-06-28 03:11:00,107051.3,107051.4,107044.2,107044.2,2820.0
2025-06-28 03:12:00,107044.2,107044.2,107042.0,107042.1,1009.0
2025-06-28 03:13:00,107038.1,107038.1,107030.1,107030.1,10557.0
2025-06-28 03:14:00,107030.2,107030.2,107017.0,107017.0,6968.0
2025-06-28 03:15:00,107017.1,107049.6,107017.1,107045.5,16687.0
2025-06-28 03:16:00,107045.5,107067.2,107045.4,107067.2,24642.0
2025-06-28 03:17:00,107067.1,107067.1,107057.0,107057.1,9621.0
2025-06-28 03:18:00,107057.1,107078.7,107057.0,107075.8,14864.0
2025-06-28 03:19:00,107075.7,107096.0,107075.6,107096.0,98543.0
2025-06-28 03:20:00,107096.0,107110.2,107095.9,107110.1,75583.0
2025-06-28 03:21:00,107110.1,107111.0,107110.1,107111.0,83637.0
2025-06-28 03:22:00,107110.9,107111.0,107110.4,107110.4,33856.0
2025-06-28 03:23:00,107110.4,107110.4,107101.3,107101.3,17128.0
2025-06-28 03:24:00,107101.4,107101.4,107101.1,107101.1,5635.0
2025-06-28 03:25:00,107101.1,107117.1,107096.1,107117.0,286586.0
2025-06-28 03:26:00,107117.1,107117.1,107117.0,107117.1,48243.0
2025-06-28 03:27:00,107117.0,107117.1,107095.2,107095.2,20959.0
2025-06-28 03:28:00,107095.2,107110.0,107095.2,107110.0,4125.0
2025-06-28 03:29:00,107115.2,107115.2,107115.1,107115.2,8474.0
2025-06-28 03:30:00,107115.2,107129.7,107115.1,107129.5,23270.0
2025-06-28 03:31:00,107129.5,107155.9,107129.4,107146.1,152678.0
2025-06-28 03:32:00,107146.1,107146.1,107130.6,107130.7,36383.0
2025-06-28 03:33:00,107130.7,107145.7,107130.7,107144.6,39150.0
2025-06-28 03:34:00,107141.8,107145.7,107141.7,107145.6,10546.0
2025-06-28 03:35:00,107145.7,107145.7,107145.6,107145.7,40214.0
2025-06-28 03:36:00,107145.6,107145.7,107137.9,107137.9,16453.0
2025-06-28 03:37:00,107137.9,107154.0,107137.9,107140.3,189226.0
2025-06-28 03:38:00,107140.3,107140.3,107140.2,107140.2,70032.0
2025-06-28 03:39:00,107140.2,107140.3,107129.4,107129.4,8555.0
2025-06-28 03:40:00,107129.5,107140.2,107129.4,107140.1,27286.0
2025-06-28 03:41:00,107140.2,107140.2,107140.1,107140.2,17828.0
2025-06-28 03:42:00,107140.1,107140.2,107140.1,107140.2,6875.0
2025-06-28 03:43:00,107140.2,107142.0,107140.1,107141.9,15655.0
2025-06-28 03:44:00,107142.0,107149.5,107142.0,107149.5,51002.0
2025-06-28 03:45:00,107149.4,107150.2,107149.4,107150.2,19769.0
2025-06-28 03:46:00,107150.2,107154.0,107150.2,107154.0,17448.0
2025-06-28 03:47:00,107153.9,107154.0,107153.9,107153.9,12698.0
2025-06-28 03:48:00,107153.9,107156.0,107153.9,107156.0,2596.0
2025-06-28 03:49:00,107156.0,107156.0,107155.9,107155.9,3793.0
2025-06-28 03:50:00,107156.0,107166.1,107155.9,107166.1,8341.0
2025-06-28 03:51:00,107166.1,107166.1,107166.0,107166.1,47446.0
2025-06-28 03:52:00,107166.1,107166.1,107166.0,107166.0,12180.0
2025-06-28 03:53:00,107166.0,107179.9,107166.0,107179.9,40434.0
2025-06-28 03:54:00,107180.0,107221.0,107180.0,107200.6,381722.0
2025-06-28 03:55:00,107200.8,107260.0,107200.8,107259.9,239281.0
2025-06-28 03:56:00,107259.9,107286.8,107258.8,107258.8,145278.0
2025-06-28 03:57:00,107258.8,107258.9,107229.8,107229.8,93622.0
2025-06-28 03:58:00,107229.8,107229.9,107229.8,107229.8,13817.0
2025-06-28 03:59:00,107229.9,107229.9,107222.8,107222.8,43117.0
2025-06-28 04:00:00,107222.9,107249.7,107202.2,107202.2,128175.0
2025-06-28 04:01:00,107202.2,107234.7,107202.2,107231.7,46856.0
2025-06-28 04:02:00,107231.6,107240.0,107231.6,107238.1,194204.0
2025-06-28 04:03:00,107238.1,107238.5,107238.1,107238.4,87871.0
2025-06-28 04:04:00,107238.5,107238.5,107238.4,107238.4,217819.0
2025-06-28 04:05:00,107238.4,107238.5,107214.4,107214.4,35349.0
2025-06-28 04:06:00,107214.4,107214.4,107213.7,107213.7,3184.0
2025-06-28 04:07:00,107213.8,107213.8,107191.5,107191.5,42716.0
2025-06-28 04:08:00,107191.6,107222.7,107191.5,107202.2,72180.0
2025-06-28 04:09:00,107202.1,107202.2,107202.0,107202.0,6508.0
2025-06-28 04:10:00,107202.1,107202.1,107201.2,107201.3,6326.0
2025-06-28 04:11:00,107201.2,107201.3,107201.2,107201.2,13132.0
2025-06-28 04:12:00,107201.2,107201.3,107176.8,107176.9,32072.0
2025-06-28 04:13:00,107176.9,107176.9,107176.8,107176.9,31428.0
2025-06-28 04:14:00,107176.9,107176.9,107176.8,107176.8,15343.0
2025-06-28 04:15:00,107176.8,107176.9,107131.3,107131.3,42703.0
2025-06-28 04:16:00,107131.1,107131.1,107122.0,107122.1,36105.0
2025-06-28 04:17:00,107122.1,107136.8,107109.4,107136.7,247687.0
2025-06-28 04:18:00,107136.8,107142.0,107136.8,107142.0,45428.0
2025-06-28 04:19:00,107142.0,107142.0,107141.0,107141.0,7427.0
2025-06-28 04:20:00,107141.0,107167.5,107132.9,107167.5,34946.0
2025-06-28 04:21:00,107167.4,107167.5,107167.4,107167.5,30198.0
2025-06-28 04:22:00,107167.4,107167.4,107152.0,107152.1,47497.0
2025-06-28 04:23:00,107152.0,107152.1,107152.0,107152.0,19382.0
2025-06-28 04:24:00,107152.1,107152.1,107152.0,107152.1,626.0
2025-06-28 04:25:00,107152.0,107152.1,107152.0,107152.0,13744.0
2025-06-28 04:26:00,107152.0,107152.1,107152.0,107152.0,13068.0
2025-06-28 04:27:00,107152.0,107164.2,107152.0,107164.2,17033.0
2025-06-28 04:28:00,107171.9,107172.0,107171.9,107171.9,3432.0
2025-06-28 04:29:00,107172.0,107172.0,107171.9,107172.0,29260.0
2025-06-28 04:30:00,107172.0,107172.0,107144.0,107146.0,17679.0
2025-06-28 04:31:00,107146.0,107146.1,107124.8,107124.8,24533.0
2025-06-28 04:32:00,107124.8,107124.9,107114.1,107114.9,13500.0
2025-06-28 04:33:00,107114.9,107140.6,107114.8,107140.5,72288.0
2025-06-28 04:34:00,107140.6,107150.0,107140.5,107150.0,33011.0
2025-06-28 04:35:00,107149.9,107149.9,107121.8,107121.8,10597.0
2025-06-28 04:36:00,107121.9,107134.0,107121.9,107123.9,22834.0
2025-06-28 04:37:00,107123.9,107133.9,107123.9,107133.8,40503.0
2025-06-28 04:38:00,107133.8,107139.9,107133.8,107139.8,12305.0
2025-06-28 04:39:00,107139.8,107139.8,107133.8,107133.8,4781.0
2025-06-28 04:40:00,107133.9,107133.9,107133.8,107133.9,617.0
2025-06-28 04:41:00,107133.8,107146.0,107133.8,107146.0,7117.0
2025-06-28 04:42:00,107146.0,107154.0,107145.9,107154.0,11758.0
2025-06-28 04:43:00,107154.0,107166.0,107153.9,107166.0,5246.0
2025-06-28 04:44:00,107166.0,107166.0,107124.7,107124.8,41786.0
2025-06-28 04:45:00,107124.7,107127.4,107124.7,107127.4,3937.0
2025-06-28 04:46:00,107127.4,107128.0,107127.3,107128.0,4945.0
2025-06-28 04:47:00,107127.3,107127.7,107127.3,107127.7,3327.0
2025-06-28 04:48:00,107127.9,107127.9,107127.8,107127.8,4526.0
2025-06-28 04:49:00,107128.0,107128.0,107127.9,107128.0,22171.0
2025-06-28 04:50:00,107128.0,107128.0,107127.9,107128.0,5528.0
2025-06-28 04:51:00,107127.9,107128.0,107127.9,107128.0,8703.0
2025-06-28 04:52:00,107127.9,107127.9,107115.1,107115.1,8978.0
2025-06-28 04:53:00,107115.2,107115.2,107115.1,107115.1,6603.0
2025-06-28 04:54:00,107115.1,107127.7,107115.1,107127.6,21964.0
2025-06-28 04:55:00,107127.7,107138.0,107127.6,107137.9,6653.0
2025-06-28 04:56:00,107138.0,107138.0,107136.0,107136.0,31950.0
2025-06-28 04:57:00,107136.1,107136.1,107136.0,107136.0,203660.0
2025-06-28 04:58:00,107136.1,107136.1,107127.1,107127.1,5962.0
2025-06-28 04:59:00,107127.2,107127.2,107127.1,107127.2,40442.0
2025-06-28 05:00:00,107127.2,107139.0,107113.6,107128.0,36972.0
2025-06-28 05:01:00,107127.9,107128.0,107119.2,107119.3,16661.0
2025-06-28 05:02:00,107119.2,107152.1,107119.2,107152.0,32378.0
2025-06-28 05:03:00,107152.1,107250.0,107152.1,107228.6,119149.0
2025-06-28 05:04:00,107228.6,107230.0,107184.7,107184.7,33442.0
2025-06-28 05:05:00,107184.7,107184.7,107179.0,107179.0,56896.0
2025-06-28 05:06:00,107179.0,107179.1,107179.0,107179.0,17849.0
2025-06-28 05:07:00,107179.0,107185.0,107179.0,107185.0,11171.0
2025-06-28 05:08:00,107185.0,107198.8,107185.0,107198.8,45590.0
2025-06-28 05:09:00,107198.7,107198.8,107198.7,107198.8,23670.0
2025-06-28 05:10:00,107198.7,107230.3,107198.7,107230.2,75590.0
2025-06-28 05:11:00,107230.2,107230.3,107215.7,107215.7,26286.0
2025-06-28 05:12:00,107215.7,107240.0,107215.7,107237.7,48347.0
2025-06-28 05:13:00,107237.7,107237.7,107226.0,107226.0,8899.0
2025-06-28 05:14:00,107226.1,107226.1,107226.0,107226.1,11944.0
2025-06-28 05:15:00,107225.8,107233.7,107224.0,107233.6,19105.0
2025-06-28 05:16:00,107233.7,107233.7,107233.6,107233.7,310004.0
2025-06-28 05:17:00,107233.7,107237.7,107233.6,107237.6,5588.0
2025-06-28 05:18:00,107237.6,107237.7,107229.9,107230.0,258899.0
2025-06-28 05:19:00,107230.1,107230.2,107229.9,107229.9,85535.0
2025-06-28 05:20:00,107229.9,107230.0,107229.9,107229.9,8634.0
2025-06-28 05:21:00,107230.0,107245.8,107229.9,107245.7,26760.0
2025-06-28 05:22:00,107245.7,107245.8,107224.5,107224.6,22572.0
2025-06-28 05:23:00,107224.5,107224.6,107216.1,107216.1,28652.0
2025-06-28 05:24:00,107216.1,107216.1,107202.0,107202.0,25161.0
2025-06-28 05:25:00,107202.0,107208.0,107196.1,107208.0,17192.0
2025-06-28 05:26:00,107208.0,107211.4,107208.0,107211.4,6283.0
2025-06-28 05:27:00,107211.3,107211.3,107200.0,107200.0,8753.0
2025-06-28 05:28:00,107200.0,107200.1,107200.0,107200.0,15495.0
2025-06-28 05:29:00,107200.1,107200.4,107200.0,107200.4,12062.0
2025-06-28 05:30:00,107200.4,107211.4,107200.4,107211.3,7861.0
2025-06-28 05:31:00,107211.4,107211.4,107201.7,107201.7,31776.0
2025-06-28 05:32:00,107201.7,107201.8,107201.7,107201.7,3760.0
2025-06-28 05:33:00,107201.7,107201.8,107201.7,107201.8,7314.0
2025-06-28 05:34:00,107201.8,107201.8,107201.7,107201.7,13669.0
2025-06-28 05:35:00,107201.8,107201.8,107201.7,107201.7,1933.0
2025-06-28 05:36:00,107201.8,107201.8,107201.7,107201.7,1243.0
2025-06-28 05:37:00,107201.8,107215.8,107201.8,107215.7,19520.0
2025-06-28 05:38:00,107215.8,107236.1,107215.8,107236.1,69639.0
2025-06-28 05:39:00,107236.1,107236.1,107230.0,107230.1,8416.0
2025-06-28 05:40:00,107230.1,107230.1,107218.3,107218.3,22115.0
2025-06-28 05:41:00,107218.3,107218.4,107218.3,107218.3,4967.0
2025-06-28 05:42:00,107218.3,107218.5,107218.3,107218.5,4937.0
2025-06-28 05:43:00,107218.6,107218.6,107208.8,107208.8,29050.0
2025-06-28 05:44:00,107208.8,107208.8,107200.0,107200.1,26928.0
2025-06-28 05:45:00,107200.0,107208.0,107187.9,107207.9,144428.0
2025-06-28 05:46:00,107207.9,107208.0,107207.9,107208.0,1237.0
2025-06-28 05:47:00,107208.0,107208.0,107207.9,107207.9,9497.0
2025-06-28 05:48:00,107207.9,107213.4,107206.0,107206.1,24383.0
2025-06-28 05:49:00,107206.0,107206.8,107206.0,107206.8,1964.0
2025-06-28 05:50:00,107206.8,107229.6,107206.8,107229.5,23643.0
2025-06-28 05:51:00,107229.5,107235.7,107214.6,107235.7,34431.0
2025-06-28 05:52:00,107235.7,107235.7,107223.8,107224.1,10709.0
2025-06-28 05:53:00,107224.1,107233.1,107224.1,107233.0,13146.0
2025-06-28 05:54:00,107233.1,107233.1,107227.4,107227.4,33346.0
2025-06-28 05:55:00,107227.5,107227.5,107227.4,107227.5,13692.0
2025-06-28 05:56:00,107227.4,107227.5,107227.4,107227.5,3679.0
2025-06-28 05:57:00,107227.5,107227.5,107227.4,107227.4,7121.0
2025-06-28 05:58:00,107227.5,107229.8,107227.4,107229.7,2423.0
2025-06-28 05:59:00,107229.8,107229.8,107229.7,107229.8,11755.0
2025-06-28 06:00:00,107229.7,107231.4,107229.7,107231.3,11642.0
2025-06-28 06:01:00,107231.3,107250.0,107231.3,107250.0,20748.0
2025-06-28 06:02:00,107250.0,107254.9,107249.9,107254.9,34016.0
2025-06-28 06:03:00,107255.0,107291.5,107254.9,107270.4,92385.0
2025-06-28 06:04:00,107270.4,107281.3,107270.4,107281.3,52517.0
2025-06-28 06:05:00,107281.2,107281.3,107281.2,107281.2,9862.0
2025-06-28 06:06:00,107281.3,107281.3,107281.2,107281.2,20402.0
